code,name,campus,location_name,address,lon,lat,city,town,education_stage
193516,市立中山國中,校本部校區,市立中山國中_校本部校區,台中市西屯區寧夏路179號,120.6592636,24.16828918,臺中市,西屯區,國中
193517,市立崇德國中,校本部校區,市立崇德國中_校本部校區,臺中市北屯區崇德路二段227號,120.6845779,24.17513466,臺中市,北屯區,國中
193518,市立立人國中,校本部校區,市立立人國中_校本部校區,40460臺中市北區北平路一段62號,120.6702728,24.17081451,臺中市,北區,國中
193519,市立漢口國中,校本部校區,市立漢口國中_校本部校區,臺中市西屯區漢口路一段54-1號,120.6574707,24.16101646,臺中市,西屯區,國中
193520,市立安和國中,校本部校區,市立安和國中_校本部校區,臺中市西屯區天助街1號,120.6161957,24.17295647,臺中市,西屯區,國中
193521,市立至善國中,校本部校區,市立至善國中_校本部校區,台中市西屯區青海路二段308號,120.640358,24.17461967,臺中市,西屯區,國中
193522,市立萬和國中,校本部校區,市立萬和國中_校本部校區,臺中市南屯區永春東路885號,120.6403122,24.13411713,臺中市,南屯區,國中
193523,市立大業國中,校本部校區,市立大業國中_校本部校區,臺中市南屯區大業路100號,120.6524963,24.15447235,臺中市,南屯區,國中
193524,市立三光國中,校本部校區,市立三光國中_校本部校區,中市北屯區三光一街77號,120.6978378,24.16759682,臺中市,北屯區,國中
193525,市立四張犁國中,校本部校區,市立四張犁國中_校本部校區,臺中市北屯區同榮里后庄路699號,120.6770782,24.1940937,臺中市,北屯區,國中
193526,市立福科國中,校本部校區,市立福科國中_校本部校區,臺中市西屯區福林路333號,120.6147537,24.18873215,臺中市,西屯區,國中
193527,市立大墩國中,大墩國中,市立大墩國中_大墩國中,臺中市惠中路三段98號,120.6400375,24.1450367,臺中市,南屯區,國中
193D01,市立居仁國中補校,,市立居仁國中補校_,臺中市西區自由路一段97號,120.6789093,24.1371994,臺中市,西區,國中
193D02,市立忠明國中補校,,市立忠明國中補校_,臺中市西區博館路166號,120.6627045,24.15840149,臺中市,西區,國中
193D03,市立東峰國中補校,,市立東峰國中補校_,臺中市東區仁和路330號,120.6851044,24.12540245,臺中市,東區,國中
193D04,市立育英國中補校,,市立育英國中補校_,臺中市東區育英路30號,120.6982117,24.13600159,臺中市,東區,國中
193D05,市立四育國中補校,,市立四育國中補校_,臺中市南區復興路二段152號,120.6649094,24.12550354,臺中市,南區,國中
193D06,市立西苑國中補校,,市立西苑國中補校_,臺中市西屯區光明路194號,120.6418152,24.18659782,臺中市,西屯區,國中
193D07,市立五權國中補校,,市立五權國中補校_,臺中市北區英才路1號,120.6792068,24.15540314,臺中市,北區,國中
193D08,市立黎明國中補校,,市立黎明國中補校_,臺中市南屯區三義里一鄰黎明路二段525號,120.6341095,24.15670013,臺中市,南屯區,國中
193D09,市立安和國中補校,,市立安和國中補校_,臺中市西屯區天助街1號,120.616806,24.17400932,臺中市,西屯區,國中
193D10,市立北新國中補校,,市立北新國中補校_,臺中市北屯區僑孝街80號,120.698288,24.17930603,臺中市,北屯區,國中
200601,國立嘉義大學附小,校本部校區,國立嘉義大學附小_校本部校區,嘉義市東區林森東路46號,120.4558792,23.48624992,嘉義市,東區,國中
201304j,私立興華高中附設國中,校本部校區,私立興華高中附設國中_校本部校區,嘉義市東區林森東路239號,120.4648666,23.48951912,嘉義市,東區,國中
201310j,私立嘉華高中附設國中,校本部校區,私立嘉華高中附設國中_校本部校區,嘉義市東區民權東路45號,120.9205475,24.54012108,苗栗縣,獅潭鄉,國中
201312j,私立輔仁高中附設國中,校本部校區,私立輔仁高中附設國中_校本部校區,嘉義市東區吳鳳南路270號,120.7790909,24.65073967,苗栗縣,後龍鎮,國中
201313j,私立宏仁女中附設國中,校本部校區,私立宏仁女中附設國中_校本部校區,嘉義市東區忠孝路667號,120.7348557,24.58774185,苗栗縣,後龍鎮,國中
203501,嘉義市立大業國民中學,校本部校區,嘉義市立大業國民中學_校本部校區,嘉義市東區大業街57號,120.4533615,23.46164513,嘉義市,東區,國中
203502,市立北興國中,校本部校區,市立北興國中_校本部校區,嘉義市東區仁義里博東路262號,120.4552155,23.49107742,嘉義市,東區,國中
203503,嘉義市立嘉義國民中學,校本部校區,嘉義市立嘉義國民中學_校本部校區,嘉義市東區王田里圓福街86號,120.4646988,23.48694992,嘉義市,東區,國中
203504,市立南興國中,校本部校區,市立南興國中_校本部校區,嘉義市東區芳安路111號,120.4618683,23.46715927,嘉義市,東區,國中
203505,市立民生國中,校本部校區,市立民生國中_校本部校區,嘉義市西區新民路601號,120.4402618,23.4639473,嘉義市,西區,國中
203506,市立玉山國中,校本部校區,市立玉山國中_校本部校區,嘉義市西區友忠路1號,120.4255905,23.46813965,嘉義市,西區,國中
203506,市立玉山國中,第二校區,市立玉山國中_第二校區,嘉義市西區友忠路1號,120.4248047,23.47726822,嘉義市,西區,國中
203507,市立蘭潭國中,校本部校區,市立蘭潭國中_校本部校區,嘉義市東區民權東路32號,120.4813995,23.48224068,嘉義市,東區,國中
203508,市立北園國中,校本部校區,市立北園國中_校本部校區,嘉義市西區北湖里雙園街280號,120.4266281,23.49517059,嘉義市,西區,國中
203D01,市立玉山國中補校,,市立玉山國中補校_,嘉義市西區友忠路1號,120.4255981,23.46819687,嘉義市,西區,國中
203D02,市立民生國中補校,,市立民生國中補校_,嘉義市西區新民路601號,120.4401093,23.46489716,嘉義市,西區,國中
203D03,市立嘉義國中補校,,市立嘉義國中補校_,嘉義市東區王田里圓福街86號,120.4650192,23.4877491,嘉義市,東區,國中
210601,國立臺南大學附小,校本部校區,國立臺南大學附小_校本部校區,臺南市中西區樹林街二段31號,120.2096329,22.98524666,臺南市,中西區,國中
211301j,私立長榮高中附設國中,校本部校區,私立長榮高中附設國中_校本部校區,台南市東區林森路二段79號,120.7087936,24.55875015,苗栗縣,通霄鎮,國中
211304j,私立聖功女中附設國中,校本部校區,私立聖功女中附設國中_校本部校區,台南市北區北園街87巷64號,120.2212448,23.01485634,臺南市,北區,國中
211310j,私立光華女中附設國中,校本部校區,私立光華女中附設國中_校本部校區,台南市東區勝利路41號,120.6660614,24.4730835,苗栗縣,通霄鎮,國中
211315j,私立瀛海高中附設國中,校本部校區,私立瀛海高中附設國中_校本部校區,台南市安南區長溪街一段76號,120.6818085,24.14903069,臺中市,北區,國中
211317j,私立崑山高中附設國中,校本部校區,私立崑山高中附設國中_校本部校區,台南市北區開元路444號,120.2263336,23.01100349,臺南市,北區,國中
211318j,私立德光中學附設國中,校本部校區,私立德光中學附設國中_校本部校區,台南市東區德光街106號,120.2213974,22.9798584,臺南市,東區,國中
211320j,私立慈濟高中附設國中,校本部校區,私立慈濟高中附設國中_校本部校區,台南市安平區建平街111號,120.685173,24.41760826,苗栗縣,苑裡鎮,國中
213303j,市立南寧中學附設國中,校本部校區,市立南寧中學附設國中_校本部校區,台南市南區明興路925巷167號,120.8274384,24.57303047,苗栗縣,苗栗市,國中
213316,臺南市立土城高級中學,校本部校區,臺南市立土城高級中學_校本部校區,台南市安南區安中路五段265號,120.1503143,23.05697823,臺南市,安南區,國中
213316j,市立土城高中附設國中,校本部校區,市立土城高中附設國中_校本部校區,台南市安南區安中路五段265號,120.6906357,24.15678024,臺中市,北區,國中
213501,市立後甲國中,校本部校區,市立後甲國中_校本部校區,臺南市東區東平路260號,120.2251663,22.99494171,臺南市,東區,國中
213502,市立忠孝國中,校本部校區,市立忠孝國中_校本部校區,臺南市東區崇善路151號,120.2231216,22.98244476,臺南市,東區,國中
213504,市立大成國中,校本部校區,市立大成國中_校本部校區,臺南市南區西門路一段306號,120.1991119,22.97866631,臺南市,南區,國中
213505,市立金城國中,校本部校區,市立金城國中_校本部校區,臺南市安平區怡平路8號,120.1887131,22.99513054,臺南市,中西區,國中
213506,市立民德國中,校本部校區,市立民德國中_校本部校區,臺南市北區西門路三段223號,120.2052765,23.00527763,臺南市,北區,國中
213507,市立成功國中,校本部校區,市立成功國中_校本部校區,臺南市北區和緯路1段2號,120.2170181,23.01014328,臺南市,北區,國中
213508,市立延平國中,校本部校區,市立延平國中_校本部校區,臺南市北區公園路750號,120.2114563,23.00968742,臺南市,北區,國中
213509,市立建興國中,建興國中校本部校區,市立建興國中_建興國中校本部校區,臺南市中西區府前路一段239號,120.203186,22.98800659,臺南市,中西區,國中
213510,市立中山國中,校本部校區,市立中山國中_校本部校區,臺南市中西區南寧街45號,120.2027969,22.98383331,臺南市,中西區,國中
213511,市立安平國中,校本部校區,市立安平國中_校本部校區,臺南市安平區慶平路687號,120.1686096,22.9967289,臺南市,安平區,國中
213512,市立安南國中,校本部校區,市立安南國中_校本部校區,臺南市安南區安中路三段252號,120.1786575,23.0493145,臺南市,安南區,國中
213513,市立安順國中,校本部校區,市立安順國中_校本部校區,臺南市安南區安和路三段227號,120.2172852,23.04972267,臺南市,安南區,國中
213514,市立復興國中,校本部校區,市立復興國中_校本部校區,臺南市東區裕文路62號,120.2402191,22.98120499,臺南市,東區,國中
213515,市立新興國中,校本部校區,市立新興國中_校本部校區,臺南市南區新孝路87號,120.1862869,22.9776535,臺南市,南區,國中
213517,市立文賢國中,校本部校區,市立文賢國中_校本部校區,臺南市北區文賢一路2號,120.1970444,23.00553894,臺南市,北區,國中
213518,市立崇明國中,校本部校區,市立崇明國中_校本部校區,臺南市東區崇明路700號,120.2246933,22.96994209,臺南市,東區,國中
213519,市立和順國中,教學區,市立和順國中_教學區,臺南市安南區安和路五段84巷66號,120.2206192,23.06667137,臺南市,安南區,國中
213520,市立海佃國中,校本部校區,市立海佃國中_校本部校區,臺南市安南區安富街166號,120.19841,23.02809715,臺南市,安南區,國中
213D01,市立安南國中補校,,市立安南國中補校_,臺南市安南區安中路三段252號,120.1787949,23.04997063,臺南市,安南區,國中
213D02,市立安平國中補校,,市立安平國中補校_,臺南市安平區慶平路687號,120.1687088,22.99681091,臺南市,安平區,國中
213D03,市立南寧高中附國中補校,,市立南寧高中附國中補校_,臺南市南區明興路925巷167號,120.177887,22.93027878,臺南市,南區,國中
213D04,市立安順國中補校,,市立安順國中補校_,臺南市安南區安和路三段227號,120.2183685,23.04917526,臺南市,安南區,國中
213D05,市立復興國中補校,,市立復興國中補校_,臺南市東區裕文路62號,120.2410355,22.98197746,臺南市,東區,國中
213D06,市立延平國中補校,,市立延平國中補校_,臺南市北區公園路750號,120.2117081,23.01002693,臺南市,北區,國中
313301j,市立西松高中附設國中,校本部校區,市立西松高中附設國中_校本部校區,台北市松山區鵬程里健康路325巷7號,120.8500824,24.65199089,苗栗縣,造橋鄉,國中
313302j,市立中崙高中附設國中,校本部校區,市立中崙高中附設國中_校本部校區,台北市松山區八德路四段101號,120.8646622,24.63798332,苗栗縣,造橋鄉,國中
313501,市立介壽國中,校本部校區,市立介壽國中_校本部校區,臺北市松山區介壽里延壽街401號,121.5565109,25.05638695,臺北市,松山區,國中
313502,市立民生國中,校本部校區,市立民生國中_校本部校區,臺北市松山區新東里新東街30巷1號,121.5673065,25.05980873,臺北市,松山區,國中
313504,市立中山國中,校本部校區,市立中山國中_校本部校區,臺北市松山區復興北路361巷7號,121.545723,25.06092262,臺北市,松山區,國中
313505,市立敦化國中,校本部校區,市立敦化國中_校本部校區,臺北市松山區南京東路三段300號,121.5467758,25.05150414,臺北市,松山區,國中
313505,市立敦化國中,臺北市立敦化國民中學,市立敦化國中_臺北市立敦化國民中學,臺北市松山區南京東路三段300號,121.5467911,25.05152321,臺北市,松山區,國中
313D04,市立中山國中補校,,市立中山國中補校_,臺北市松山區復興北路361巷7號,120.6592331,24.16852379,臺中市,西屯區,國中
321301,私立祐德中學,校本部校區,私立祐德中學_校本部校區,臺北市信義區忠孝東路5段790巷27號,121.5833435,25.04151535,臺北市,信義區,國中
