板橋區,新北市,011C71,私立光華高商進修學校_私立光華高商進修學校校本部,私立光華高商進修學校,duplicate data,121.4522171,高中職,新北市板橋區南雅南路二段40號,24.99674034,私立光華高商進修學校校本部
﻿大湖鄉,苗栗縣,54692,縣立華興國小_校本部校區,縣立華興國小,duplicate data,120.8745422,國小,苗栗縣大湖鄉富興村水尾2號,24.44416237,校本部校區
﻿大湖鄉,苗栗縣,54694,縣立東興國小_校本部校區,縣立東興國小,duplicate data,120.882515,國小,苗栗縣大湖鄉東興村下湖37號,24.38060379,校本部校區
﻿獅潭鄉,苗栗縣,54700,縣立永興國小_校本部校區,縣立永興國小,duplicate data,120.936409,國小,苗栗縣獅潭鄉永興村6鄰永興55-1號,24.57383347,校本部校區
﻿卓蘭鎮,苗栗縣,54702,縣立內灣國小_校本部校區,縣立內灣國小,duplicate data,120.8493576,國小,苗栗縣卓蘭鎮內灣里十一鄰120號,24.29886055,校本部校區
﻿卓蘭鎮,苗栗縣,54703,縣立豐田國小_校本部校區,縣立豐田國小,duplicate data,120.8231888,國小,苗栗縣卓蘭鎮豐田里36號,24.32483673,校本部校區
﻿卓蘭鎮,苗栗縣,54704,縣立坪林國小_校本部校區,縣立坪林國小,duplicate data,120.876358,國小,苗栗縣卓蘭鎮坪林里七鄰坪林86之2號,24.33554268,校本部校區
﻿竹南鎮,苗栗縣,54719,縣立新南國小_校本部校區,縣立新南國小,duplicate data,120.8848267,國小,苗栗縣竹南鎮新南里五谷街2號,24.68876266,校本部校區
﻿頭份市,苗栗縣,5.40E+04,縣立建國國小補校,縣立建國國小補校,duplicate data,120.91185,國小,苗栗縣頭份市建國路80號,24.69477272,
﻿苑裡鎮,苗栗縣,5.40E+29,縣立中正國小補校,縣立中正國小補校,duplicate data,120.6846619,國小,苗栗縣苑裡鎮中正里十四鄰111號,24.40815353,
﻿大雅區,臺中市,64621,市立三和國小_校本部校區,市立三和國小,duplicate data,120.6674652,國小,臺中市大雅區三和里春亭街一號,24.2192955,校本部校區
﻿外埔區,臺中市,64634,市立水美國小_校本部校區,市立水美國小,duplicate data,120.6364441,國小,臺中市外埔區水美里二崁路390巷63號,24.32624054,校本部校區
﻿東勢區,臺中市,64636,市立中山國小_校本部校區,市立中山國小,duplicate data,120.8353729,國小,42348 臺中市東勢區泰昌里中泰街88號,24.25291061,校本部校區
﻿新社區,臺中市,64651,市立中和國小_校本部校區,市立中和國小,duplicate data,120.8284454,國小,臺中市新社區中和里中興街129號,24.15697289,校本部校區
﻿清水區,臺中市,64652,市立清水國小_校本部校區,市立清水國小,duplicate data,120.5731659,國小,臺中市清水區光華路125號,24.26682663,校本部校區
﻿清水區,臺中市,64654,市立建國國小_校本部校區,市立建國國小,duplicate data,120.5626297,國小,臺中市清水區建國路10號,24.27095032,校本部校區
﻿清水區,臺中市,64660,市立東山國小_校本部校區,市立東山國小,duplicate data,120.6345901,國小,臺中市清水區東山里神清路6-1號,24.27628517,校本部校區
﻿大甲區,臺中市,64671,市立東明國小_校本部校區,市立東明國小,duplicate data,120.6800003,國小,臺中市大甲區幸福里東明路93號,24.375,校本部校區
﻿沙鹿區,臺中市,64680,市立公?國小_校本部校區,市立公?國小,special value,120.5958633,國小,臺中市沙鹿區西勢里中航路2段1號,24.26029587,校本部校區
﻿大安區,臺中市,64682,市立大安國小_校本部校區,市立大安國小,duplicate data,120.5883026,國小,臺中市大安區中庄里中山南路296號,24.34519005,校本部校區
